0	1	2	3

6		276	2	
6		284	2	
6		286	2	
6		294	2	
6		301	2	
6		459	2	
6		471	2	
6		15	3	
6		69	3	
6		70	3	
6		86	3	
6		125	3	
6		151	3	
6		154	3	
6		156	3	
6		188	3	
6		189	3	
6		193	3	
6		204	3	
6		205	3	
6		248	3	
6		297	3	
6		423	3	
6		470	3	
6		19	4	
6		23	4	
6		32	4	
6		56	4	
6		81	4	
6		87	4	
6		133	4	
6		175	4	
6		180	4	
6		183	4	
6		187	4	
6		195	4	
6		199	4	
6		208	4	
6		209	4	
6		213	4	
6		221	4	
6		269	4	
6		275	4	
6		304	4	
6		318	4	
6		357	4	
6		432	4	
6		463	4	
6		466	4	
6		467	4	
6		478	4	
6		480	4	
6		486	4	
6		498	4	
6		499	4	
7		212	1	
7		260	1	
7		118	2	
7		472	2	
7		54	3	
7		78	3	
7		82	3	
7		90	3	
7		126	3	
7		139	3	
7		142	3	
7		161	3	
7		166	3	
7		171	3	
7		176	3	
7		181	3	
7		227	3	
7		232	3	
7		259	3	
7		268	3	
7		269	3	
7		273	3	
7		281	3	
7		430	3	
7		448	3	
7		482	3	
7		489	3	
7		10	4	
7		32	4	
7		79	4	
7		106	4	
7		151	4	
7		163	4	
7		172	4	
7		177	4	
7		182	4	
7		183	4	
7		207	4	
7		210	4	
7		228	4	
7		241	4	
7		264	4	
7		266	4	
7		288	4	
7		300	4	
7		382	4	
7		389	4	
7		393	4	
7		396	4	
7		399	4	
7		401	4	
7		418	4	
7		431	4	
7		432	4	
7		450	4	
7		455	4	
7		461	4	
7		471	4	
7		479	4	
7		480	4	
7		483	4	
7		497	4	
8		385	1	
8		457	1	
8		7	3	
8		294	3	
8		79	4	
8		89	4	
8		190	4	
8		210	4	
8		301	4	
8		338	4	
9		340	4	
9		479	4	
10		13	3	
10		175	3	
10		294	3	
10		461	3	
10		1	4	
10		4	4	
10		7	4	
10		16	4	
10		48	4	
10		64	4	
10		98	4	
10		144	4	
10		155	4	
10		156	4	
10		160	4	
10		164	4	
10		168	4	
10		176	4	
10		186	4	
10		194	4	
10		195	4	
10		199	4	
10		203	4	
10		218	4	
10		234	4	
10		269	4	
10		275	4	
10		283	4	
10		289	4	
10		321	4	
10		340	4	
10		367	4	
10		371	4	
10		385	4	
10		418	4	
10		420	4	
10		447	4	
10		463	4	
10		474	4	
10		475	4	
10		486	4	
10		489	4	
10		493	4	
10		495	4	
10		497	4	
11		260	1	
11		12	2	
11		90	2	
11		120	2	
11		383	2	
11		395	2	
11		38	3	
11		40	3	
11		94	3	
11		109	3	
11		110	3	
11		175	3	
11		190	3	
11		204	3	
11		215	3	
11		216	3	
11		227	3	
11		300	3	
11		455	3	
11		22	4	
11		47	4	
11		51	4	
11		97	4	
11		100	4	
11		111	4	
11		135	4	
11		185	4	
11		191	4	
11		194	4	
11		203	4	
11		230	4	
11		241	4	
11		291	4	
11		312	4	
11		350	4	
11		402	4	
11		425	4	
11		428	4	
11		435	4	
12		200	1	
12		50	4	
12		71	4	
12		82	4	
12		96	4	
12		172	4	
12		276	4	
12		300	4	
12		381	4	
13		11	1	
13		24	1	
13		25	1	
13		201	1	
13		217	1	
13		219	1	
13		261	1	
13		271	1	
13		287	1	
13		300	1	
13		301	1	
13		312	1	
13		314	1	
13		320	1	
13		334	1	
13		338	1	
13		343	1	
13		349	1	
13		351	1	
13		377	1	
13		379	1	
13		431	1	
13		437	1	
13		440	1	
13		451	1	
13		457	1	
13		29	2	
13		40	2	
13		173	2	
13		269	2	
13		289	2	
13		294	2	
13		340	2	
13		341	2	
13		344	2	
13		354	2	
13		384	2	
13		405	2	
13		418	2	
13		421	2	
13		436	2	
13		447	2	
13		476	2	
13		2	3	
13		21	3	
13		27	3	
13		45	3	
13		66	3	
13		73	3	
13		90	3	
13		94	3	
13		147	3	
13		185	3	
13		195	3	
13		198	3	
13		210	3	
13		230	3	
13		232	3	
13		238	3	
13		243	3	
13		273	3	
13		281	3	
13		308	3	
13		318	3	
13		331	3	
13		333	3	
13		363	3	
13		385	3	
13		387	3	
13		391	3	
13		396	3	
13		409	3	
13		416	3	
13		450	3	
13		452	3	
13		480	3	
13		481	3	
13		488	3	
13		14	4	
13		42	4	
13		59	4	
13		61	4	
13		71	4	
13		72	4	
13		88	4	
13		97	4	
13		98	4	
13		109	4	
13		118	4	
13		144	4	
13		153	4	
13		167	4	
13		168	4	
13		178	4	
13		186	4	
13		190	4	
13		196	4	
13		226	4	
13		229	4	
13		258	4	
13		265	4	
13		268	4	
13		270	4	
13		272	4	
13		290	4	
13		303	4	
13		305	4	
13		319	4	
13		345	4	
13		353	4	
13		360	4	
13		402	4	
13		420	4	
13		443	4	
13		449	4	
13		477	4	
13		498	4	
14		70	1	
14		176	1	
14		313	2	
14		357	2	
14		14	3	
14		18	3	
14		22	3	
14		93	3	
14		98	3	
14		111	3	
14		121	3	
14		202	3	
14		475	3	
14		9	4	
14		13	4	
14		15	4	
14		42	4	
14		168	4	
14		211	4	
14		242	4	
14		269	4	
14		275	4	
14		283	4	
14		455	4	
14		474	4	
14		477	4	
14		492	4	
15		1	1	
15		7	1	
15		18	1	
15		278	1	
15		307	1	
15		473	1	
15		127	2	
15		244	2	
15		286	2	
15		405	2	
15		411	2	
15		20	3	
15		25	3	
15		148	3	
15		222	3	
15		289	3	
15		331	3	
15		9	4	
15		137	4	
15		274	4	
15		300	4	
15		301	4	
15		471	4	
15		476	4	
16		284	1	
16		27	2	
16		89	2	
16		155	3	
16		288	3	
16		471	3	
16		51	4	
16		70	4	
16		92	4	
16		134	4	
16		156	4	
16		160	4	
16		168	4	
16		294	4	
17		125	1	
17		237	2	
17		245	2	
17		9	3	
17		13	3	
17		1	4	
17		151	4	
18		19	3	
18		25	3	
18		47	3	
18		69	3	
18		82	3	
18		89	3	
18		135	3	
18		151	3	
18		152	3	
18		181	3	
18		185	3	
18		188	3	
18		194	3	
18		195	3	
18		196	3	
18		199	3	
18		202	3	
18		215	3	
18		234	3	
18		237	3	
18		241	3	
18		393	3	
18		428	3	
18		443	3	
18		451	3	
18		462	3	
18		488	3	
18		494	3	
18		26	4	
18		57	4	
18		58	4	
18		70	4	
18		71	4	
18		86	4	
18		97	4	
18		131	4	
18		154	4	
18		162	4	
18		179	4	
18		180	4	
18		182	4	
18		186	4	
18		190	4	
18		191	4	
18		209	4	
18		214	4	
18		367	4	
18		387	4	
18		432	4	
18		463	4	
18		479	4	
18		483	4	
18		487	4	
18		497	4	
18		498	4	
19		313	2	
19		201	3	
19		382	3	
19		4	4	
19		153	4	
19		258	4	
19		310	4	
20		69	1	
20		288	1	
20		11	2	
20		144	2	
20		176	2	
20		208	2	
20		1	3	
20		95	3	
20		98	3	
20		121	3	
20		172	3	
20		186	3	
20		194	3	
20		405	3	
20		118	4	
20		252	4	
21		103	1	
21		118	1	
21		121	1	
21		148	1	
21		245	1	
21		299	1	
21		370	1	
21		424	1	
21		439	1	
21		440	1	
21		457	1	
21		106	2	
21		222	2	
21		319	2	
21		396	2	
21		217	3	
21		242	3	
21		288	3	
21		291	3	
21		292	3	
21		294	3	
21		295	3	
21		320	3	
21		327	3	
21		328	3	
21		441	3	
21		445	3	
21		473	3	
21		129	4	
21		184	4	
21		218	4	
21		258	4	
21		324	4	
21		325	4	
21		448	4	
21		452	4	
22		29	1	
22		110	1	
22		294	1	
22		377	1	
22		411	1	
22		456	1	
22		121	3	
22		241	3	
22		376	3	
22		386	3	
22		407	3	
22		433	3	
22		79	4	
22		80	4	
22		117	4	
22		118	4	
22		154	4	
22		172	4	
22		195	4	
22		222	4	
22		226	4	
22		227	4	
22		230	4	
22		393	4	
22		399	4	
23		219	1	
23		70	2	
23		90	2	
23		196	2	
23		215	2	
23		323	2	
23		28	3	
23		32	3	
23		71	3	
23		88	3	
23		109	3	
23		143	3	
23		183	3	
23		188	3	
23		191	3	
23		213	3	
23		229	3	
23		257	3	
23		315	3	
23		357	3	
23		419	3	
23		13	4	
23		50	4	
23		83	4	
23		99	4	
23		133	4	
23		170	4	
23		172	4	
23		177	4	
23		222	4	
23		228	4	
23		381	4	
23		385	4	
23		404	4	
23		405	4	
23		463	4	
23		483	4	
24		367	2	
24		109	3	
24		129	3	
24		294	3	
24		358	3	
24		25	4	
24		56	4	
24		117	4	
24		153	4	
24		216	4	
24		258	4	
24		372	4	
24		475	4	
25		432	2	
25		127	3	
25		135	3	
25		197	3	
25		8	4	
25		13	4	
25		151	4	
25		208	4	
25		222	4	
25		228	4	
25		238	4	
25		239	4	
25		257	4	
25		269	4	
25		275	4	
25		357	4	
25		427	4	
25		455	4	
25		477	4	
25		480	4	
25		498	4	
26		235	2	
26		410	2	
26		7	3	
26		13	3	
26		25	3	
26		117	3	
26		150	3	
26		237	3	
26		240	3	
26		255	3	
26		257	3	
26		258	3	
26		286	3	
26		292	3	
26		294	3	
26		315	3	
26		321	3	
26		322	3	
26		333	3	
26		343	3	
26		455	3	
26		476	3	
26		9	4	
26		15	4	
26		125	4	
26		269	4	
27		325	2	
27		475	2	
27		281	3	
27		295	3	
27		121	4	
27		246	4	
27		298	4	
27		370	4	
28		450	1	
28		423	2	
28		441	2	
28		95	3	
28		145	3	
28		153	3	
28		173	3	
28		201	3	
28		217	3	
28		218	3	
28		294	3	
28		12	4	
28		50	4	
28		70	4	
28		79	4	
28		89	4	
28		143	4	
28		184	4	
28		209	4	
28		234	4	
28		271	4	
28		282	4	
28		380	4	
28		479	4	
29		358	2	
29		245	3	
29		343	3	
29		98	4	
29		189	4	
29		259	4	
29		269	4	
29		270	4	
29		294	4	
29		302	4	
29		332	4	
30		231	2	
30		289	2	
30		7	4	
30		28	4	
30		82	4	
30		181	4	
30		255	4	
30		294	4	
30		301	4	
31		79	2	
31		124	4	
31		135	4	
31		302	4	
31		321	4	
31		498	4	
32		122	2	
32		245	2	
32		259	2	
32		100	3	
32		117	3	
32		118	3	
32		151	3	
32		235	3	
32		290	3	
32		294	3	
32		246	4	
32		249	4	
32		250	4	
32		257	4	
32		276	4	
33		307	3	
33		258	4	
33		292	4	
33		328	4	
33		333	4	
33		343	4	
34		259	2	
34		245	4	
34		310	4	
34		312	4	
35		242	2	
35		243	2	
35		322	3	
35		259	4	
35		332	4	
36		268	2	
36		319	2	
36		269	3	
36		307	4	
36		310	4	
37		55	3	
37		222	3	
37		363	3	
37		11	4	
37		24	4	
37		79	4	
37		117	4	
37		176	4	
37		183	4	
37		265	4	
37		288	4	
38		122	1	
38		145	1	
38		211	1	
38		226	1	
38		257	1	
38		403	1	
38		432	1	
38		444	1	
38		450	1	
38		133	2	
38		139	2	
38		383	2	
38		79	3	
38		218	3	
38		318	3	
38		424	3	
38		28	4	
38		67	4	
38		328	4	
39		300	3	
39		306	3	
39		345	3	
39		258	4	
39		315	4	
39		333	4	
39		347	4	
40		243	2	
40		271	2	
40		340	2	
40		347	2	
40		258	3	
40		268	4	
40		294	4	
40		303	4	
40		333	4	
40		345	4	
41		289	2	
41		423	2	
41		31	3	
41		265	3	
41		313	3	
41		435	3	
41		1	4	
41		28	4	
41		69	4	
41		98	4	
41		100	4	
41		153	4	
41		170	4	
41		174	4	
41		181	4	
41		209	4	
41		286	4	
41		486	4	
42		276	1	
42		413	1	
42		131	2	
42		367	2	
42		451	2	
42		25	3	
42		44	3	
42		70	3	
42		72	3	
42		176	3	
42		265	3	
42		281	3	
42		403	3	
42		409	3	
42		410	3	
42		428	3	
42		432	3	
42		456	3	
42		12	4	
42		63	4	
42		69	4	
42		82	4	
42		98	4	
42		118	4	
42		121	4	
42		142	4	
42		143	4	
42		183	4	
42		185	4	
42		211	4	
42		222	4	
42		234	4	
42		280	4	
42		380	4	
42		405	4	
42		479	4	
43		47	1	
43		51	1	
43		14	2	
43		175	2	
43		225	2	
43		238	2	
43		17	3	
43		40	3	
43		54	3	
43		63	3	
43		77	3	
43		91	3	
43		235	3	
43		271	3	
43		321	3	
43		323	3	
43		409	3	
43		432	3	
43		471	3	
43		5	4	
43		7	4	
43		49	4	
43		50	4	
43		52	4	
43		66	4	
43		71	4	
43		95	4	
43		117	4	
43		118	4	
43		120	4	
43		137	4	
43		151	4	
43		155	4	
43		161	4	
43		181	4	
43		203	4	
43		204	4	
43		237	4	
43		241	4	
43		252	4	
43		275	4	
43		285	4	
43		286	4	
43		289	4	
43		298	4	
43		302	4	
43		315	4	
43		328	4	
43		336	4	
43		371	4	
43		393	4	
43		402	4	
43		403	4	
43		405	4	
43		423	4	
43		486	4	
44		216	1	
44		412	1	
44		21	2	
44		56	2	
44		88	2	
44		91	2	
44		106	2	
44		230	2	
44		252	2	
44		11	3	
44		118	3	
44		155	3	
44		193	3	
44		229	3	
44		237	3	
44		378	3	
44		385	3	
44		470	3	
44		5	4	
44		15	4	
44		55	4	
44		82	4	
44		95	4	
44		96	4	
44		120	4	
44		123	4	
44		147	4	
44		148	4	
44		153	4	
44		161	4	
44		164	4	
44		185	4	
44		191	4	
44		202	4	
44		204	4	
44		208	4	
44		227	4	
44		238	4	
44		240	4	
44		245	4	
44		257	4	
44		258	4	
44		274	4	
44		294	4	
44		317	4	
44		357	4	
44		433	4	
44		434	4	
44		474	4	
45		21	3	
45		472	3	
45		473	3	
45		476	3	
45		15	4	
45		25	4	
45		108	4	
45		118	4	
45		121	4	
45		237	4	
46		288	2	
46		294	2	
46		307	3	
46		7	4	
46		151	4	
46		181	4	
46		327	4	
46		328	4	
47		323	2	
47		324	3	
47		268	4	
47		292	4	
47		306	4	
47		321	4	
48		28	2	
48		71	3	
48		210	3	
48		228	3	
48		266	3	
48		286	3	
48		309	3	
48		425	3	
48		433	3	
48		50	4	
48		170	4	
48		202	4	
48		259	4	
48		306	4	
48		423	4	
48		427	4	
49		38	1	
49		40	1	
49		68	1	
49		117	1	
49		123	1	
49		148	1	
49		172	1	
49		204	1	
49		219	1	
49		294	1	
49		369	1	
49		385	1	
49		413	1	
49		476	1	
49		1	2	
49		17	2	
49		39	2	
49		49	2	
49		52	2	
49		70	2	
49		72	2	
49		95	2	
49		102	2	
49		108	2	
49		111	2	
49		122	2	
49		129	2	
49		258	2	
49		290	2	
49		299	2	
49		343	2	
49		401	2	
49		406	2	
49		423	2	
49		462	2	
49		3	3	
49		10	3	
49		11	3	
49		101	3	
49		143	3	
49		173	3	
49		202	3	
49		213	3	
49		231	3	
49		268	3	
49		312	3	
49		313	3	
49		325	3	
49		347	3	
49		418	3	
49		473	3	
49		7	4	
49		53	4	
49		55	4	
49		100	4	
49		116	4	
49		238	4	
49		302	4	
49		334	4	
49		346	4	
49		386	4	
50		325	1	
50		125	2	
50		286	2	
50		246	3	
50		9	4	
50		123	4	
51		485	1	
51		148	3	
51		182	3	
51		64	4	
51		132	4	
51		496	4	
52		235	2	
52		250	3	
52		257	3	
52		280	3	
52		93	4	
52		95	4	
52		116	4	
52		275	4	
52		405	4	
52		475	4	
53		250	2	
53		24	3	
53		228	3	
53		181	4	
53		258	4	
53		281	4	
54		406	2	
54		106	3	
54		325	3	
54		118	4	
54		121	4	
54		127	4	
54		237	4	
54		257	4	
54		258	4	
54		260	4	
54		273	4	
54		298	4	
54		302	4	
54		313	4	
55		405	1	
55		254	2	
55		257	3	
55		56	4	
56		235	1	
56		38	2	
56		90	2	
56		122	2	
56		168	2	
56		196	2	
56		383	2	
56		29	3	
56		51	3	
56		63	3	
56		68	3	
56		77	3	
56		143	3	
56		179	3	
56		186	3	
56		228	3	
56		231	3	
56		368	3	
56		372	3	
56		391	3	
56		435	3	
56		450	3	
56		451	3	
56		1	4	
56		25	4	
56		31	4	
56		44	4	
56		69	4	
56		70	4	
56		71	4	
56		73	4	
56		79	4	
56		82	4	
56		91	4	
56		94	4	
56		95	4	
56		98	4	
56		118	4	
56		164	4	
56		169	4	
56		184	4	
56		189	4	
56		201	4	
56		202	4	
56		216	4	
56		239	4	
56		258	4	
56		294	4	
56		392	4	
56		426	4	
56		433	4	
56		447	4	
57		252	2	
57		264	2	
57		56	3	
57		151	3	
57		225	3	
57		243	3	
57		250	3	
57		271	3	
57		298	3	
57		410	3	
57		419	3	
57		456	3	
57		476	3	
57		7	4	
57		28	4	
57		204	4	
57		237	4	
57		281	4	
57		294	4	
57		321	4	
57		409	4	
57		411	4	
58		20	1	
58		69	1	
58		283	1	
58		120	2	
58		214	2	
58		13	3	
58		89	3	
58		193	3	
58		194	3	
58		198	3	
58		216	3	
58		318	3	
58		347	3	
58		480	3	
58		8	4	
58		9	4	
58		42	4	
58		50	4	
58		109	4	
58		123	4	
58		144	4	
58		150	4	
58		182	4	
58		195	4	
58		204	4	
58		222	4	
58		237	4	
58		240	4	
58		248	4	
58		284	4	
58		311	4	
58		340	4	
58		381	4	
58		490	4	
59		140	1	
59		142	1	
59		235	1	
59		274	1	
59		95	2	
59		102	2	
59		418	2	
59		419	2	
59		476	2	
59		485	2	
59		33	3	
59		70	3	
59		71	3	
59		125	3	
59		136	3	
59		148	3	
59		227	3	
59		229	3	
59		258	3	
59		286	3	
59		387	3	
59		405	3	
59		468	3	
59		470	3	
59		473	3	
59		488	3	
59		7	4	
59		10	4	
59		18	4	
59		25	4	
59		39	4	
59		54	4	
59		65	4	
59		77	4	
59		109	4	
59		121	4	
59		131	4	
59		141	4	
59		169	4	
59		170	4	
59		175	4	
59		177	4	
59		188	4	
59		202	4	
59		203	4	
59		230	4	
59		241	4	
59		323	4	
59		367	4	
59		382	4	
59		385	4	
59		429	4	
59		431	4	
59		448	4	
59		490	4	
59		496	4	
60		138	2	
60		21	3	
60		71	3	
60		82	3	
60		143	3	
60		207	3	
60		403	3	
60		478	3	
60		495	3	
60		499	3	
60		13	4	
60		47	4	
60		56	4	
60		61	4	
60		64	4	
60		77	4	
60		79	4	
60		88	4	
60		98	4	
60		132	4	
60		152	4	
60		161	4	
60		162	4	
60		163	4	
60		172	4	
60		176	4	
60		179	4	
60		180	4	
60		186	4	
60		194	4	
60		197	4	
60		200	4	
60		216	4	
60		218	4	
60		222	4	
60		234	4	
60		272	4	
60		416	4	
60		417	4	
60		420	4	
60		443	4	
60		480	4	
60		485	4	
60		490	4	
61		243	2	
61		331	2	
61		342	2	
61		323	3	
62		33	1	
62		68	1	
62		138	1	
62		155	1	
62		227	1	
62		294	1	
62		78	2	
62		86	2	
62		118	2	
62		249	2	
62		257	2	
62		270	2	
62		288	2	
62		365	2	
62		448	2	
62		462	2	
62		3	3	
62		21	3	
62		28	3	
62		111	3	
62		147	3	
62		157	3	
62		225	3	
62		228	3	
62		229	3	
62		232	3	
62		281	3	
62		286	3	
62		302	3	
62		328	3	
62		382	3	
62		401	3	
62		423	3	
62		443	3	
62		4	4	
62		12	4	
62		14	4	
62		20	4	
62		24	4	
62		47	4	
62		59	4	
62		65	4	
62		96	4	
62		100	4	
62		114	4	
62		121	4	
62		125	4	
62		135	4	
62		153	4	
62		162	4	
62		179	4	
62		180	4	
62		181	4	
62		183	4	
62		209	4	
62		213	4	
62		216	4	
62		235	4	
62		298	4	
62		306	4	
62		464	4	
62		473	4	
62		475	4	
62		498	4	
63		323	1	
63		106	2	
63		225	2	
63		289	2	
63		328	2	
63		6	3	
63		20	3	
63		111	3	
63		126	3	
63		222	3	
63		237	3	
63		242	3	
63		246	3	
63		268	3	
63		288	3	
63		306	3	
63		412	3	
63		13	4	
63		50	4	
63		109	4	
63		150	4	
63		251	4	
63		255	4	
63		277	4	
63		300	4	
63		408	4	
64		240	1	
64		476	1	
64		62	2	
64		93	2	
64		125	2	
64		217	2	
64		232	2	
64		311	2	
64		433	2	
64		451	2	
64		2	3	
64		4	3	
64		17	3	
64		38	3	
64		52	3	
64		58	3	
64		71	3	
64		77	3	
64		83	3	
64		151	3	
64		161	3	
64		212	3	
64		214	3	
64		231	3	
64		239	3	
64		333	3	
64		392	3	
64		420	3	
64		1	4	
64		7	4	
64		8	4	
64		9	4	
64		64	4	
64		69	4	
64		72	4	
64		95	4	
64		96	4	
64		100	4	
64		154	4	
64		156	4	
64		157	4	
64		160	4	
64		176	4	
64		181	4	
64		199	4	
64		202	4	
64		211	4	
64		216	4	
64		222	4	
64		229	4	
64		238	4	
64		284	4	
64		318	4	
64		367	4	
64		381	4	
64		385	4	
64		403	4	
64		429	4	
64		447	4	
65		7	1	
65		70	1	
65		47	2	
65		56	3	
65		100	3	
65		173	3	
65		121	4	
65		125	4	
65		135	4	
65		191	4	
65		202	4	
65		210	4	
65		211	4	
65		216	4	
65		328	4	
65		429	4	
65		435	4	
66		21	1	
66		475	2	
66		1	3	
66		7	3	
66		15	3	
66		117	3	
66		249	4	
66		258	4	
66		280	4	
66		281	4	
66		288	4	
66		298	4	
67		1	3	
67		122	3	
67		147	3	
67		121	4	
67		123	4	
67		151	4	
67		276	4	
67		472	4	
68		125	1	
68		282	1	
68		411	1	
68		118	2	
68		7	3	
68		245	3	
68		405	3	
68		471	3	
68		117	4	
68		288	4	
69		109	3	
69		129	3	
69		147	3	
69		175	3	
69		240	3	
69		300	3	
69		333	3	
69		427	3	
69		9	4	
69		258	4	
69		321	4	
70		260	2	
70		338	2	
70		383	2	
70		398	2	
70		71	3	
70		109	3	
70		121	3	
70		139	3	
70		151	3	
70		191	3	
70		206	3	
70		211	3	
70		417	3	
70		431	3	
70		432	3	
70		472	3	
70		48	4	
70		50	4	
70		69	4	
70		82	4	
70		89	4	
70		96	4	
70		128	4	
70		152	4	
70		169	4	
70		176	4	
70		185	4	
70		186	4	
70		189	4	
70		193	4	
70		197	4	
70		202	4	
70		210	4	
70		217	4	
70		265	4	
70		399	4	
70		482	4	
71		151	1	
71		289	2	
71		50	3	
71		134	3	
71		154	3	
71		222	3	
71		285	3	
71		135	4	
71		276	4	
71		346	4	
72		172	1	
72		181	1	
72		230	1	
72		176	2	
72		38	3	
72		54	3	
72		68	3	
72		82	3	
72		89	3	
72		121	3	
72		203	3	
72		28	4	
72		48	4	
72		51	4	
72		70	4	
72		79	4	
72		87	4	
72		117	4	
72		124	4	
72		129	4	
72		135	4	
72		177	4	
72		180	4	
72		196	4	
72		204	4	
72		210	4	
72		226	4	
72		234	4	
72		265	4	
72		356	4	
72		357	4	
72		382	4	
72		479	4	
72		484	4	
73		94	1	
73		48	2	
73		202	2	
73		271	2	
73		28	3	
73		206	3	
73		288	3	
73		7	4	
73		56	4	
73		100	4	
73		156	4	
73		180	4	
73		196	4	
73		286	4	
73		318	4	
73		475	4	
73		480	4	
74		124	3	
74		126	3	
74		129	3	
74		137	3	
74		150	3	
74		285	3	
74		288	3	
74		301	3	
74		324	3	
74		9	4	
74		15	4	
74		100	4	
74		121	4	
74		237	4	
74		326	4	
74		333	4	
75		240	1	
75		291	1	
75		476	1	
75		237	2	
75		284	2	
75		118	3	
75		125	3	
75		147	3	
75		409	3	
75		108	4	
75		121	4	
75		137	4	
75		290	4	
75		472	4	
76		121	2	
76		288	2	
76		325	2	
76		385	2	
76		12	3	
76		258	3	
76		327	3	
76		333	3	
76		421	3	
76		59	4	
76		61	4	
76		89	4	
76		92	4	
76		175	4	
77		276	2	
77		4	3	
77		69	3	
77		91	3	
77		100	3	
77		125	3	
77		144	3	
77		172	3	
77		181	3	
77		210	3	
77		265	3	
77		357	3	
77		405	3	
77		23	4	
77		50	4	
77		168	4	
77		176	4	
77		483	4	
78		323	1	
78		269	3	
78		298	3	
78		255	4	
78		289	4	
78		412	4	
79		313	2	
79		370	2	
79		13	3	
79		150	3	
79		288	3	
79		290	3	
79		301	3	
79		6	4	
79		50	4	
79		137	4	
79		303	4	
80		199	2	
80		50	3	
80		194	3	
80		234	3	
80		269	3	
80		423	3	
80		45	4	
80		58	4	
80		87	4	
81		412	1	
81		118	2	
81		151	2	
81		222	2	
81		411	2	
81		432	2	
81		476	2	
81		93	3	
81		124	3	
81		274	3	
81		471	3	
81		3	4	
81		7	4	
81		147	4	
81		169	4	
81		273	4	
81		280	4	
81		410	4	
82		109	1	
82		240	1	
82		289	1	
82		343	1	
82		413	1	
82		458	1	
82		13	2	
82		25	2	
82		103	2	
82		127	2	
82		151	2	
82		220	2	
82		231	2	
82		275	2	
82		15	3	
82		56	3	
82		135	3	
82		140	3	
82		147	3	
82		183	3	
82		185	3	
82		208	3	
82		218	3	
82		222	3	
82		225	3	
82		281	3	
82		405	3	
82		411	3	
82		472	3	
82		476	3	
82		477	3	
82		495	3	
82		8	4	
82		11	4	
82		14	4	
82		69	4	
82		70	4	
82		73	4	
82		178	4	
82		191	4	
82		194	4	
82		199	4	
82		202	4	
82		216	4	
82		265	4	
82		276	4	
82		294	4	
82		310	4	
82		357	4	
